entrezID,acronym,isAstrocyteEnriched,isOligodendrocyteEnriched,isNeuronEnriched,isGoodGeneBrain,isPersistent
219151,Scara3,1,0,0,1,1
21923,Tnc,1,0,0,1,1
21924,Tnnc1,0,0,1,1,1
219257,Pcdh20,1,0,0,1,1
21955,Tnnt1,0,0,0,1,1
21969,Top1,1,0,0,1,1
21987,Tpd52l1,0,0,0,1,1
21990,Tph1,0,0,0,1,1
22025,Nr2c1,0,1,0,1,1
22026,Nr2c2,0,0,0,1,1
22041,Trf,0,1,0,1,1
22044,Trh,0,0,0,1,1
22045,Trhr,0,0,1,1,1
22059,Trp53,0,0,0,1,1
22061,Trp63,1,0,0,1,1
22062,Trp73,0,0,0,1,1
22066,Trpc4,0,0,1,1,1
22067,Trpc5,0,0,1,1,1
22068,Trpc6,0,0,0,1,1
22084,Tsc2,0,0,0,1,1
22139,Ttr,0,0,1,1,1
22152,Tubb3,0,0,1,1,1
22160,Twist1,0,0,0,1,1
22174,Tyro3,0,1,0,1,1
22215,Ube3a,0,0,1,1,1
22226,Ucn,0,0,0,1,1
22253,Unc5c,0,1,0,1,1
22255,Uncx,0,0,0,1,1
22259,Nr1h3,0,0,0,1,1
22260,Nr1h2,0,0,0,1,1
22278,Usf1,0,0,0,1,1
22282,Usf2,0,1,0,1,1
22295,Cdh23,0,0,0,1,0
22317,Vamp1,0,0,0,1,1
22323,Vasp,0,0,0,1,1
22325,Vav2,0,0,1,1,1
22326,Vax1,0,0,0,1,1
223272,Itgbl1,0,0,0,1,1
22337,Vdr,0,0,0,1,1
22339,Vegfa,1,0,0,1,1
22340,Vegfb,1,0,0,1,1
22341,Vegfc,1,0,0,1,1
22348,Slc32a1,0,0,1,1,1
223513,Abra,0,0,0,1,1
22353,Vip,0,0,1,1,1
22354,Vipr1,0,0,0,1,1
22355,Vipr2,0,0,0,1,1
223726,Mpped1,0,0,1,1,1
223753,Cerk,0,0,0,1,1
223843,Dbx2,1,0,0,1,1
22393,Wfs1,0,0,1,1,1
22402,Wisp1,0,0,0,1,1
224024,Scarf2,0,0,0,1,1
22408,Wnt1,0,0,0,1,1
22409,Wnt10a,0,0,0,1,1
22410,Wnt10b,0,0,0,1,1
22411,Wnt11,0,0,0,1,1
22412,Wnt9b,0,0,0,1,1
22413,Wnt2,0,0,0,1,1
22414,Wnt2b,0,0,0,1,1
22415,Wnt3,0,0,0,1,1
22416,Wnt3a,0,0,0,1,1
22417,Wnt4,0,0,1,1,1
22418,Wnt5a,0,0,0,1,1
22419,Wnt5b,0,0,0,1,1
22420,Wnt6,0,0,0,1,1
22421,Wnt7a,1,0,0,1,0
22422,Wnt7b,1,0,0,1,1
22423,Wnt8b,0,0,0,1,1
22433,Xbp1,0,0,0,1,1
225164,Mib1,1,0,0,1,1
225207,Zfp521,1,0,0,1,1
225256,Dsg1b,0,0,0,1,1
225631,Onecut2,0,1,0,1,1
225642,Grp,0,0,1,1,1
225872,Npas4,0,0,1,1,1
225998,Rorb,1,0,0,1,1
226075,Glis3,1,0,0,1,1
22634,Plagl1,1,0,0,1,1
226359,C1ql2,0,0,0,1,1
226438,Igfn1,0,0,0,1,1
226548,Aph1a,1,1,0,1,1
226641,Atf6,0,1,0,1,1
226747,Ahctf1,0,0,0,1,1
22680,Zfp207,0,0,0,1,1
226896,Tfap2d,0,0,0,1,1
22704,Zfp46,0,0,1,1,1
227099,Pms1,0,0,0,1,1
22724,Zbtb7b,0,1,0,1,1
227325,Dner,1,0,0,1,1
227326,Gpr55,0,0,0,1,1
22762,Zfpm2,0,0,0,1,1
22770,Zhx1,1,0,0,1,1
22771,Zic1,0,0,1,1,1
22773,Zic3,0,0,0,1,0
22774,Zic4,0,0,0,1,1
22778,Ikzf1,0,0,0,1,1
228598,Ebf4,0,0,0,1,1
228731,Nkx2-4,0,0,0,1,1
228770,Rspo4,0,0,0,1,1
228839,Tgif2,1,0,0,1,1
228942,Cbln4,0,0,1,1,1
229445,Ctso,1,0,0,1,1
229534,Pbxip1,1,0,0,1,1
229715,Amigo1,1,0,0,1,1
230162,Zfp189,0,0,0,1,1
230700,Foxj3,0,0,1,1,1
230735,Epha10,0,0,0,1,0
230777,Hcrtr1,0,0,1,1,1
230936,Phf13,0,0,1,1,1
231044,Gbx1,0,0,0,1,1
231051,Kmt2c,0,0,0,1,1
231252,Chrna9,0,0,0,1,1
231329,Polr2b,0,0,0,1,1
231440,Parm1,0,0,0,1,0
231633,Tmem119,0,1,0,1,1
231876,Lmtk2,0,0,1,1,1
231986,Jazf1,0,0,1,1,0
232174,Cyp26b1,0,0,1,1,1
232201,Arhgap25,0,0,1,1,1
232333,Slc6a1,1,0,0,1,1
232345,A2m,1,0,0,1,1
233490,Crebzf,0,1,0,1,1
233805,Dcun1d3,0,0,0,1,1
233863,Gtf3c1,0,0,0,1,1
233919,Gpr26,0,0,1,1,1
234199,Fgl1,0,0,0,1,1
234219,Helt,0,0,0,1,1
234366,Gatad2a,0,1,0,1,1
234515,Inpp4b,0,0,1,1,1
234577,Cpne2,1,0,0,1,1
235106,Ntm,0,0,0,1,1
235180,Fez1,0,1,0,1,1
235320,Zbtb16,0,0,0,1,1
235416,Lman1l,0,0,0,1,1
235505,Cd109,0,0,0,1,1
235611,Plxnb1,1,0,0,1,1
235682,Zfp445,0,1,0,1,1
237213,Glra2,0,0,1,1,1
237759,Col23a1,1,0,0,1,1
237761,Sowaha,0,0,0,1,1
237847,Rtn4rl1,0,0,1,1,1
23805,Apc2,0,0,0,1,1
23836,Cdh20,0,0,0,1,1
23849,Klf6,0,0,0,1,1
23850,Pappa2,0,0,1,1,1
23871,Ets1,0,0,0,1,1
23872,Ets2,0,0,1,1,0
23886,Gdf15,1,0,0,1,1
239096,Cdh24,0,0,0,1,1
239099,Homez,0,0,0,1,1
239102,Zfhx2,0,0,0,1,1
23919,Insl5,0,0,0,1,0
23920,Insrr,0,0,0,1,0
239217,Kctd12,0,0,0,1,1
239336,Rxfp3,0,0,0,1,1
23934,Ly6h,0,0,1,1,1
239405,Rspo2,0,0,1,1,1
239546,Zfp647,0,0,0,1,1
23957,Nr0b2,0,0,0,1,1
23958,Nr2e3,0,0,0,1,1
23965,Tenm3,0,0,0,1,1
23984,Pde10a,0,0,1,1,1
24001,Tiam2,0,0,1,1,1
240442,Adnp2,0,0,0,1,0
24052,Sgcd,0,0,0,1,1
240590,Dmrt3,1,0,0,1,1
240690,St18,0,1,0,1,1
24074,Taf7,0,0,0,1,1
24088,Tlr2,0,0,0,1,1
240888,Gpr161,0,0,0,1,1
24113,Vax2,0,0,0,1,1
24117,Wif1,0,0,0,1,1
241201,Cdh7,0,0,1,1,0
24136,Zeb2,1,1,0,1,1
241489,Pde11a,0,0,0,1,0
241764,L3mbtl1,0,0,0,1,0
242022,Frem2,1,0,0,1,1
242202,Pde5a,0,0,0,1,0
242316,Gdf6,0,0,0,1,1
242425,Gabbr2,0,0,0,1,1
242443,Grin3a,1,0,0,1,1
242466,Zfp462,0,0,0,1,0
242705,E2f2,0,0,0,1,0
243328,Slc29a4,0,0,1,1,1
243616,Slc6a11,1,0,0,1,1
243659,Styk1,0,0,0,1,1
243743,Plxna4,0,0,0,1,1
243764,Chrm2,0,0,0,1,1
244579,Tox3,0,0,0,1,1
244667,Disc1,0,0,0,1,1
244668,Sipa1l2,0,0,0,1,1
244864,Layn,0,0,0,1,1
245424,Gpr101,0,0,0,1,1
245578,Pcdh11x,0,0,0,1,1
245583,Tgif2lx1,0,0,0,1,1
245596,Hdx,0,0,0,1,1
245841,Polr2h,0,0,0,1,1
246086,Onecut3,0,0,0,1,0
246316,Lgi2,0,0,1,1,1
246791,Obox3,0,0,0,1,1
252828,Obox4,0,0,0,1,1
252829,Obox5,0,0,0,1,1
252830,Obox6,0,0,0,1,1
252838,Tox,1,0,0,1,1
252973,Grhl2,0,0,0,1,1
26360,Angptl2,0,0,0,1,0
26361,Avpr1b,0,0,0,1,1
26362,Axl,1,0,0,1,1
26379,Esrra,1,0,0,1,1
26380,Esrrb,0,0,0,1,1
26381,Esrrg,0,0,1,1,1
26409,Map3k7,0,1,0,1,1
26414,Mapk10,0,0,1,1,1
26419,Mapk8,0,0,1,1,1
26420,Mapk9,0,0,0,1,1
26423,Nr5a1,0,0,0,1,1
26424,Nr5a2,0,0,0,1,1
26427,Creb3l1,0,0,0,1,1
26456,Sema4g,0,0,0,1,1
26556,Homer1,0,0,1,1,1
26563,Ror1,0,0,0,1,1
26564,Ror2,0,0,0,1,1
26754,Cops5,0,0,0,1,0
268345,Kcnc2,0,0,1,1,1
268510,Mgat5b,0,0,1,1,1
268741,Tox4,0,0,0,1,1
26875,Pclo,0,0,1,1,1
26878,B3galt2,0,0,1,1,1
268860,Abat,1,0,0,1,1
268902,Robo2,0,0,0,1,1
268934,Grm4,0,0,0,1,1
268936,Brpf3,0,0,0,1,1
26910,Figla,0,0,0,1,1
269116,Nfasc,0,1,0,1,1
26920,Cntrl,0,0,0,1,1
269275,Acvr1c,0,0,0,1,1
269389,Tox2,0,0,0,1,1
269397,Ss18l1,0,0,1,1,1
26941,Slc9a3r1,1,0,0,1,1
269437,Plch1,0,0,1,1,1
26949,Vat1,0,1,0,1,1
269994,Gsg1l,0,0,0,1,1
270097,Vat1l,0,0,0,1,1
270120,Fat3,0,0,0,1,1
270190,Ephb1,0,1,0,1,1
27049,Etv3,0,1,0,1,1
27140,Tlx3,0,0,0,1,1
27217,Mixl1,0,0,0,1,1
27220,Cartpt,0,0,1,1,1
272322,Arntl2,0,0,0,1,1
272382,Spib,0,0,0,1,1
27356,Insl6,0,0,0,1,1
27373,Csnk1e,0,0,1,1,1
27386,Npas3,1,0,0,1,1
27412,Peg12,0,0,0,1,1
27681,Snf8,0,0,0,1,1
277353,Tcfl5,0,0,0,1,1
277414,Trp53i11,0,0,1,1,1
278672,Duxbl1,0,0,0,1,1
279653,Pcdh19,0,0,1,1,1
27999,Fam3c,0,0,0,1,1
28015,Polr2m,0,0,0,1,1
280645,B3gat2,0,0,0,1,1
28105,Trim36,0,1,0,1,1
29808,Mga,0,0,0,1,1
29817,Igfbp7,0,0,0,1,1
29861,Dpf1,0,0,0,1,1
30051,Spdef,0,0,0,1,1
30785,Cttnbp2,0,0,1,1,1
30838,Fbxw4,0,0,0,1,1
30937,Lmcd1,1,0,0,1,1
30942,Hnf4g,0,0,0,1,1
30946,Abt1,0,0,0,1,1
30957,Mapk8ip3,0,0,0,1,1
319239,Npsr1,0,0,0,1,1
319448,Fndc3a,0,0,0,1,1
319453,6330581N18Rik,0,0,0,1,1
319478,Cxxc4,0,0,1,1,1
319504,Nrcam,0,0,0,1,1
319582,6430573F11Rik,1,0,0,1,1
319757,Smo,1,0,0,1,1
319914,D630021H01Rik,0,0,0,1,1
319915,A830049F12Rik,0,0,0,1,0
319924,Apba1,0,0,1,1,1
320145,Sp8,0,0,1,1,1
320158,Zmat4,0,0,1,1,1
320202,Lefty2,0,0,1,1,1
320376,Bcorl1,0,0,0,1,1
320399,C230009H10Rik,0,0,0,1,1
320405,Cadps2,0,0,1,1,1
320522,Bhlha9,0,0,0,1,1
320799,Zhx3,1,0,0,1,1
320865,Cdh18,0,0,0,1,1
320873,Cdh10,1,1,0,1,1
320910,Itgb8,1,1,0,1,1
328572,Ep300,0,0,0,1,1
329003,Zfp516,0,1,0,1,1
330450,Far2,0,0,0,1,1
330627,Trim66,0,0,1,1,0
331004,Slc9a9,0,1,0,1,1
332937,Tfap2e,0,0,0,1,1
353187,Nr1d2,1,0,0,1,1
378435,Mafa,0,0,0,1,1
380684,Nefh,0,0,1,1,1
381022,Kmt2d,0,0,0,1,1
381217,Fam189a2,0,0,0,1,1
381359,Prdm12,0,0,0,1,1
381373,Sp9,0,0,0,1,1
381463,Nr1h5,0,0,0,1,1
381489,Rxfp1,0,0,0,1,1
381677,Vgf,0,0,1,1,1
381983,Lmtk3,0,0,0,1,1
382282,Rhox12,0,0,0,1,1
382867,Zfp488,0,0,0,1,1
384670,Gm1441,0,0,0,1,1
385343,Rhox1,0,0,0,1,1
387285,Hcrtr2,0,0,0,1,1
387609,Zhx2,0,0,0,1,1
399548,Scn4b,0,0,1,1,1
432530,Adcy1,0,0,1,1,1
432731,Zscan26,0,0,0,1,1
433022,Plcxd2,0,0,1,1,1
433228,LOC433228,0,0,0,1,0
433436,LOC433436,0,0,0,1,1
434768,Rhox8,0,0,0,1,1
434769,Rhox10,0,0,0,1,1
493583,Itlnb,0,0,0,1,1
50496,E2f6,1,0,0,1,1
50524,Sall2,1,0,0,1,1
50706,Postn,0,0,0,1,1
50754,Fbxw7,0,0,1,1,1
50781,Dkk3,1,0,0,1,1
50873,Park2,0,0,0,1,1
50884,Nckap1,0,0,0,1,1
50887,Hmgn5,0,0,0,1,1
50913,Olig2,0,1,0,1,0
50914,Olig1,0,1,0,1,1
50916,Irx4,0,0,0,1,1
52389,Gpr123,0,0,1,1,1
52666,Arhgef25,0,0,0,1,1
52679,E2f7,0,0,0,1,1
52712,Zkscan6,0,0,0,1,1
52906,Ahi1,0,0,1,1,1
53322,Nucb2,0,0,1,1,1
53404,Atoh7,0,0,0,1,1
53417,Hif3a,1,0,0,1,1
53599,Cd164,1,0,0,1,1
53601,Pcdh12,0,0,0,1,1
53623,Gria3,0,0,1,1,1
53625,B3gnt2,0,0,0,1,1
53626,Insm1,0,0,0,1,1
53627,Porcn,0,0,0,1,1
53870,Cntn6,0,0,1,1,1
53883,Celsr2,0,0,1,1,1
53945,Slc40a1,0,0,0,1,1
53970,Rfx5,0,0,0,1,1
53972,Ngef,1,0,0,1,1
54006,Deaf1,0,0,0,1,1
54132,Pdlim1,0,0,0,1,1
54135,Lsr,0,0,0,1,1
54140,Avpr1a,0,0,0,1,1
54160,Copg2,0,0,0,1,1
54352,Irx5,0,0,0,1,1
54371,Chst2,1,0,0,1,1
54393,Gabbr1,1,0,0,1,1
54422,Barhl1,0,0,0,1,1
54426,Hgfac,0,0,0,1,1
54427,Dnmt3l,0,0,0,1,1
54446,Nfat5,0,0,0,1,1
54485,Dll4,0,0,0,1,1
545192,Baiap3,0,0,1,1,1
54526,Syt10,0,0,0,1,1
545810,LOC545810,0,0,0,1,1
54601,Foxo4,0,0,0,1,1
546024,Crxos,0,0,0,1,1
546118,Ubtfl1,0,0,0,1,1
54612,Sfrp5,0,0,0,1,1
54615,Npff,0,0,0,1,1
546316,LOC546316,0,0,0,1,1
54635,Pdgfc,1,0,0,1,1
546801,Etv3l,0,0,0,1,1
54712,Plxnc1,1,0,1,1,1
54713,Fezf2,0,0,1,1,1
54725,Cadm1,1,0,0,1,1
55963,Slc1a4,1,0,0,1,1
55994,Smad9,0,0,0,1,1
56050,Cyp39a1,0,0,0,1,1
56079,Astn2,0,0,1,1,0
56184,Msgn1,0,0,0,1,1
56198,Heyl,1,0,0,1,1
56218,Patz1,0,1,0,1,1
56296,Dmrtb1,0,1,0,1,1
56321,Aatf,0,0,0,1,1
56353,Rybp,0,1,0,1,1
56381,Spen,0,0,0,1,1
56405,Dusp14,0,0,1,1,1
56406,Ncoa6,0,0,0,1,1
56410,Cbln3,0,0,0,1,1
56458,Foxo1,1,0,0,1,1
56484,Foxo3,0,0,0,1,1
56490,Zbtb20,1,0,0,1,1
56501,Elf4,0,0,0,1,1
56637,Gsk3b,0,0,1,1,1
56644,Clec7a,0,0,0,1,1
56717,Mtor,0,0,0,1,1
56720,Tdo2,0,0,0,1,0
56736,Rnf14,0,0,1,1,1
56787,Ascl3,0,0,0,1,1
56795,Arl10,0,0,0,1,1
56805,Zbtb33,0,0,0,1,0
56811,Dkk2,0,0,0,1,1
56835,Ctsr,0,0,0,1,1
56847,Aldh1a3,0,0,0,1,1
57014,Htr3b,0,0,0,1,0
57080,Gtf2ird1,0,0,0,1,1
57246,Tbx20,0,0,0,1,1
57249,Gabrq,0,0,0,1,1
57265,Fzd2,1,0,0,1,1
57376,Smarce1,0,0,0,1,1
57737,Rhox4b,0,0,0,1,1
57750,Wdr12,0,0,0,1,1
57764,Ntn4,0,0,0,1,1
57765,Tbx21,0,0,0,1,1
57776,Ttyh1,1,0,0,1,1
57810,Cdon,0,1,0,1,1
57875,Angptl4,1,0,0,1,1
58172,Sertad2,0,0,0,1,1
58198,Sall1,1,0,0,1,0
58208,Bcl11b,0,0,1,1,0
58222,Rab37,0,0,0,1,1
58226,Cacna1h,0,0,1,1,1
58234,Shank3,0,0,1,1,0
58235,Pvrl1,0,0,0,1,1
58802,Kcnmb4,0,0,1,1,1
58805,Mlxipl,0,0,0,1,1
58869,Pex5l,0,0,0,1,0
58998,Pvrl3,1,0,1,1,1
59024,Med12,1,0,0,1,1
59036,Dact1,0,0,0,1,1
59057,Zfp191,1,1,0,1,1
59058,Bhlhe22,0,0,0,1,0
59095,Fxyd6,0,0,0,1,1
59125,Nek7,1,0,0,1,1
59287,Ncstn,0,0,0,1,1
60345,Nrip2,0,0,0,1,1
60531,Npvf,0,0,0,1,1
60611,Foxj2,0,0,0,1,1
606496,Gsk3a,0,0,0,1,1
619808,1700010L04Rik,0,0,0,1,1
63873,Trpv4,0,0,0,1,1
64011,Nrgn,0,0,1,1,1
64058,Perp,0,0,0,1,1
64074,Smoc2,0,0,1,1,1
64085,Clstn2,0,0,1,1,0
64213,St7,0,0,0,1,1
64290,Foxb1,0,0,0,1,1
64297,Gprc5b,1,0,0,1,1
64378,Gpr88,0,0,1,1,1
64406,Sp5,1,0,0,1,1
64580,Ndst4,0,0,0,1,1
64654,Fgf23,0,0,0,1,1
64706,Scube1,0,0,0,1,1
64930,Tsc1,0,0,0,1,1
65079,Rtn4r,0,0,1,1,1
65100,Zic5,0,0,0,1,1
65254,Dpysl5,0,0,1,1,1
654812,Angptl7,0,0,0,1,1
65945,Clstn1,0,0,1,1,1
66042,Sostdc1,0,0,1,1,1
66111,Tmed3,0,0,0,1,1
66222,Serpinb1a,1,0,0,1,1
66277,Klf15,1,0,0,1,1
66307,Isoc1,0,0,0,1,1
66340,Psenen,0,0,0,1,1
66354,Snw1,0,0,0,1,1
66445,Cyc1,0,0,0,1,1
66447,Mgst3,0,0,1,1,1
66467,Gtf2h5,0,0,1,1,1
664799,Ctcfl,0,0,0,1,1
66556,Drap1,0,0,0,1,1
66596,Gtf3a,0,1,0,1,1
66725,Lrrk2,1,0,0,1,1
66733,Kcng4,1,0,0,1,1
66855,Tcf25,1,1,0,1,1
66863,Lztr1,0,0,0,1,1
66867,Hmg20a,0,1,0,1,0
66923,Pbrm1,0,0,0,1,1
66979,Pole4,1,0,0,1,1
67005,Polr3k,0,0,0,1,1
67087,Ctnnbip1,1,0,0,1,1
67125,Tspan31,0,0,0,1,1
67143,Ikzf5,0,0,0,1,1
67203,Nde1,1,0,0,1,1
67210,Gatad1,0,0,0,1,1
672284,Nkx1-1,0,0,0,1,1
67260,Cers4,0,0,0,1,1
67341,Ascl4,0,0,0,1,1
67405,Nts,0,0,1,1,1
67451,Pkp2,0,0,0,1,1
67533,Ppfibp1,0,1,0,1,1
67603,Dusp6,1,0,0,1,1
67605,Akt1s1,0,0,0,1,1
67784,Plxnd1,0,0,1,1,1
67824,Nmral1,0,1,0,1,1
67865,Rgs10,0,0,1,1,1
67874,Rprm,0,0,1,1,1
67923,Tceb1,0,0,1,1,1
67943,Mesdc2,0,0,0,1,1
68010,Bambi,0,0,0,1,1
68039,Nmb,1,0,0,1,1
68070,Pdzd2,0,0,1,1,1
68153,Gtf2e2,0,0,0,1,1
68169,Ndnf,0,0,0,1,1
68273,Pomgnt1,0,1,0,1,1
68404,Nrn1,0,0,1,1,1
68614,Letmd1,0,0,0,1,1
68703,Rere,0,1,0,1,1
68750,Rreb1,1,0,0,1,1
68837,Foxk2,0,0,0,1,1
68842,Tulp4,0,1,0,1,1
68877,Maf1,0,0,0,1,1
68911,Pygo2,0,0,0,1,1
69257,Elf2,0,0,0,1,1
69317,Hmgb4,0,0,0,1,1
69792,Med6,0,0,0,1,1
69852,Tcf23,0,0,0,1,1
69908,Rab3b,0,0,1,1,1
70433,Draxin,0,0,0,1,1
70508,Bbx,0,1,0,1,1
70546,Zdhhc2,0,0,0,1,1
70571,Tcerg1l,0,0,0,1,1
70729,Nos1ap,0,0,1,1,1
70733,6330411E07Rik,0,0,0,1,1
70779,Prdm5,1,0,0,1,1
70804,Pgrmc2,0,0,0,1,0
70823,Hmgxb4,0,0,0,1,1
71041,Pcgf6,0,0,0,1,1
71093,Atoh8,0,0,0,1,0
71137,Rfx4,1,0,0,1,0
71355,Col24a1,0,0,0,1,1
71371,Arid5b,0,0,0,1,1
71375,Foxn3,0,0,0,1,1
71458,Bcor,0,0,0,1,1
71461,Ptk7,0,0,0,1,1
71468,Obox1,0,0,0,1,1
71597,Isx,0,0,0,1,1
71722,Cic,0,0,0,1,1
71740,Pvrl4,0,0,0,1,1
71752,Gtf3c2,1,0,0,1,1
71785,Pdgfd,1,0,0,1,1
71833,Dcaf7,0,0,0,1,1
71907,Serpina9,0,0,0,1,1
71949,Cers5,0,0,0,1,1
71950,Nanog,0,0,0,1,1
72003,Synpr,0,0,1,1,1
72040,Cdhr5,0,0,0,1,1
72042,Cotl1,1,0,0,1,1
72058,Igsf5,0,0,0,1,1
72135,Pygo1,0,0,0,1,1
72306,Zfp777,0,0,0,1,1
72585,Lypd1,0,0,1,1,0
72605,Car10,0,0,1,1,1
72713,Angptl1,0,0,0,1,1
72780,Rspo3,1,0,0,1,1
72832,Crtac1,0,1,0,1,1
72961,Slc17a7,0,0,1,1,1
73016,Kremen2,0,0,0,1,1
73173,Pcdh18,0,0,0,1,1
73181,Nfatc4,0,0,0,1,1
73251,Setd7,0,0,0,1,0
73284,Ddit4l,1,0,0,1,1
73389,Hbp1,1,0,0,1,1
73422,Prox2,0,0,0,1,1
73728,Psd,0,0,1,1,1
73750,Whrn,0,0,0,1,1
74007,Btbd11,0,0,1,1,1
74044,Ttf2,1,0,0,1,1
74120,Zfp263,0,0,0,1,1
74123,Foxp4,0,0,0,1,1
74198,Dtx2,0,0,0,1,1
74238,Mterf2,0,0,0,1,0
74318,Hopx,0,0,0,1,1
74342,Lrrtm1,0,0,1,1,1
74370,Rptor,0,0,0,1,1
74434,Sohlh2,0,0,0,1,1
74481,Batf2,0,0,0,1,1
74570,Zkscan1,0,0,0,1,1
74596,Cds1,0,0,1,1,1
74617,Scpep1,1,0,0,1,1
74762,Mdga1,0,0,0,1,1
74769,Pik3cb,0,0,0,1,1
75507,Pou5f2,0,0,0,1,1
75599,Pcdh1,0,0,0,1,1
75605,Kdm5b,0,0,0,1,1
75723,Amotl1,1,0,0,1,0
75870,Tcam1,0,0,0,1,1
76161,Lamp5,0,0,0,1,1
76206,Gpr165,0,0,0,1,1
76293,Mfap4,0,0,0,1,1
76365,Tbx18,0,0,0,1,1
76441,Daam2,1,0,0,1,0
76580,Mib2,0,0,0,1,1
76863,Dcun1d5,0,0,1,1,1
76965,Slitrk1,0,0,1,1,0
77578,Bcl9,0,0,0,1,1
77579,Myh10,0,0,1,1,1
77889,Lbh,0,1,0,1,1
78284,Creb3l4,0,0,0,1,1
78405,Ntf5,0,0,0,1,1
78593,Nrip3,0,0,1,1,1
78829,Tsc22d4,1,1,0,1,1
78925,Srd5a1,0,1,0,1,1
79362,Bhlhe41,0,0,0,1,1
80283,Abtb1,0,0,0,1,1
80297,Sptbn4,0,0,0,1,1
80720,Pbx4,0,0,0,1,1
80797,Clca3a2,0,0,0,1,1
80883,Ntng1,0,0,1,1,1
80888,Hspb8,1,0,0,1,1
80892,Zfhx4,0,0,0,1,1
80903,Fgf16,0,0,0,1,1
80904,Dtx3,0,0,0,1,0
80906,Kcnip2,0,0,1,1,1
81703,Jdp2,0,0,0,1,1
81904,Cacng7,0,0,0,1,0
83383,Tfap4,0,0,0,1,1
83428,Ucn3,0,0,0,1,1
83431,Ndel1,0,1,1,1,1
83762,Otof,0,0,0,1,1
83925,Trps1,1,0,0,1,1
83961,Nrg4,0,0,0,1,1
83964,Jam3,0,1,0,1,1
83993,Tbx19,0,0,0,1,1
84035,Kremen1,1,0,0,1,1
84653,Hes7,0,0,0,1,0
93681,Zkscan8,0,0,0,1,1
93687,Csnk1a1,0,0,0,1,1
93691,Klf7,0,0,0,1,1
93724,Pcdhga12,0,0,0,1,1
93735,Wnt16,0,0,0,1,1
93742,Pard3,0,0,0,1,1
93837,Dach2,0,0,0,1,0
93875,Pcdhb4,0,0,0,1,1
93880,Pcdhb9,0,0,0,1,1
93885,Pcdhb14,0,0,0,1,1
93897,Fzd10,0,0,0,1,1
93960,Nkd1,0,1,0,1,1
94222,Olig3,0,0,0,1,0
94275,Maged1,0,0,0,1,1
94332,Cadm3,0,0,1,1,1
94352,Loxl2,0,0,0,1,1
94353,Hmgn3,0,0,0,1,1
96875,Prg4,0,0,0,1,0
97064,Wwtr1,1,0,0,1,1
97998,Deptor,0,0,0,1,1
98558,Mael,0,0,0,1,1
98660,Atp1a2,1,0,0,1,1
98741,Kcnb2,0,0,0,1,1
98970,Fibcd1,0,0,1,1,1
99296,Hrh3,0,0,0,1,1
99730,Taf13,1,0,0,1,0
